GEOID,ALAND,INTPTLAT,INTPTLON
48245006800,1726488,+29.9158101,-093.9445192
48245007001,4451755,+29.9467689,-093.9787018
48245006500,2265725,+29.9143136,-093.9154624
48439113922,14389581,+32.9182367,-097.3012860
48453001779,20125089,+30.4406954,-098.0003890
48113014103,7697723,+32.8917158,-096.9844341
48221160210,49368291,+32.3438050,-097.6618620
48029161902,123220123,+29.3182348,-098.7631029
48113013902,2540248,+32.9315146,-096.8816286
48141004317,1079805,+31.7677274,-106.3598091
48113013803,4928836,+32.9373488,-096.8621451
48113014001,3675048,+32.9173310,-096.8865444
48113013804,2153151,+32.9206553,-096.8611656
48453001785,3714693,+30.4443632,-097.7362497
48141010212,15338969,+31.9704673,-106.4173398
48141010330,4348315,+31.7887242,-106.2520442
48439123300,4506981,+32.7478282,-097.3382653
48091310404,4784376,+29.6831160,-098.1097356
48091310503,7585664,+29.7328119,-098.1006508
48023950300,2246765475,+33.6189211,-099.2078480
48039660602,47491243,+29.5290448,-095.4091430
48039661602,33387435,+29.3518694,-095.2516168
48039660701,10381324,+29.5494544,-095.3581132
48091310403,7998052,+29.6720619,-098.1386958
48039661601,23460641,+29.3911211,-095.2134101
48091310501,4467422,+29.7061990,-098.1040600
48039660601,11196595,+29.5719826,-095.3692611
48039660702,37019199,+29.5043314,-095.3608653
48091310604,10325066,+29.8826756,-098.2746556
48135001000,2721177,+31.8558816,-102.4032053
48453001771,5827241,+30.3716458,-097.9843159
48453002211,6799402,+30.2742983,-097.6192558
48453000306,3369057,+30.2971474,-097.7002768
48453001786,2225986,+30.4337014,-097.7486620
48453002500,3344217,+30.4166378,-097.7553120
48453001782,3466606,+30.4293758,-097.7930370
48453001862,4101034,+30.4531120,-097.6266926
48453002212,24951354,+30.3104028,-097.5907723
48453001858,30573596,+30.4598444,-097.5770299
48453001855,18939109,+30.4750338,-097.6114913
48085031708,2336102,+32.9928098,-096.8051254
48453002436,56171677,+30.1065025,-097.6591614
48439114207,37924534,+32.7875407,-097.5237895
48439121905,1278943,+32.7096146,-097.0720764
48439111104,2697831,+32.6708807,-097.2749395
48113018506,7725966,+32.8978057,-096.6970701
48113019040,5340649,+32.9323213,-096.7387195
48085031311,10818088,+32.9928002,-096.5446436
48113010904,7753619,+32.6755928,-096.8721026
48113014132,1152567,+32.9430347,-096.9467545
48039990000,0,+28.9122776,-095.2924067
48029181725,3122336,+29.4601895,-098.6260127
48121021626,3384294,+33.0755145,-096.8471481
48121020110,2664535,+33.1840630,-096.8775633
48121021737,2408097,+32.9931834,-096.9919441
48029161801,2208973,+29.3842018,-098.6478496
48029131507,2165639,+29.4632989,-098.3708009
48029181722,1707265,+29.5134447,-098.6725581
48029181730,1529309,+29.4928775,-098.6703618
48029131608,4884639,+29.5124884,-098.3046249
48121021735,1212093,+33.0077459,-096.9830569
48245001301,7670821,+30.0695565,-094.1467776
48121021738,4197514,+32.9959627,-096.9671793
48453002432,44442891,+30.1302605,-097.7194836
48453002435,48895462,+30.1453324,-097.6277006
48245005600,1542446,+29.9059196,-093.9056518
48479001103,415569,+27.5203409,-099.4654479
48479001718,1571810,+27.5524092,-099.4969386
48479001719,1167416,+27.5514465,-099.4857093
48479001716,1554707,+27.5860805,-099.5232715
48245007002,9960049,+29.9358700,-093.9554331
48439110809,2860645,+32.6625181,-097.4974973
48439113116,873301,+32.7798847,-097.0650194
48439110600,5307666,+32.7597485,-097.4236788
48439101302,4286023,+32.7262379,-097.2145929
48439123100,3956492,+32.7385946,-097.3087015
48453001861,1684698,+30.4637511,-097.6390251
48121021631,2502327,+33.0174390,-096.8942332
48439110806,12277376,+32.7550053,-097.5189566
48479001601,2818684,+27.5418581,-099.4763547
48113014116,2699082,+32.8472377,-097.0152004
48113014113,742816,+32.8602976,-097.0012003
48113014115,3301344,+32.8445283,-097.0003996
48439111103,2754729,+32.6685457,-097.2586112
48113018501,8919136,+32.8892281,-096.6710733
48363000600,12235646,+32.8213739,-098.0869202
48157670102,1217248,+29.5843101,-095.4643780
48157670602,2742003,+29.5897531,-095.5019698
48157670101,3342017,+29.5883002,-095.4549394
48029131610,1821446,+29.4910483,-098.3161855
48029121605,2834471,+29.5450746,-098.3301548
48029121701,3198062,+29.5561412,-098.2899064
48157671001,4651026,+29.5738828,-095.5524569
48157670901,11837732,+29.5481273,-095.5216986
48157671002,3801368,+29.5724350,-095.5325506
48157670902,10655928,+29.5464524,-095.4912443
48029131505,1461142,+29.4735480,-098.3690440
48085031709,3808154,+33.0043451,-096.7824903
48085031802,5507012,+33.0121681,-096.7189570
48029131614,2570565,+29.4744870,-098.3408374
48439113707,6179564,+32.9670167,-097.1086664
48439110701,5027978,+32.7662583,-097.4641792
48439121606,6342034,+32.7211127,-097.1925224
48439113911,7348802,+32.9371799,-097.2360411
48439114203,26028968,+32.9469118,-097.5237423
48439104900,2444973,+32.8023517,-097.2978904
48439111536,4023662,+32.6987763,-097.0495650
48153950500,1401194971,+34.1790496,-101.3011595
48153950600,1168442305,+33.9417578,-101.2985920
48201421402,161245,+29.7145907,-095.4868557
48201421403,654077,+29.7091209,-095.4888961
48201421202,563748,+29.7181327,-095.4917609
48201421102,838971,+29.7211704,-095.4805702
48201333901,4843044,+29.6145426,-095.2620259
48201340202,8762993,+29.6148694,-095.1253198
48201333902,3979227,+29.6200073,-095.2352238
48201340201,17680307,+29.6111624,-095.1626205
48141004313,2890251,+31.7629853,-106.3217570
48201240802,12142832,+30.0219358,-095.3668132
48161000200,8005703,+31.7306817,-096.1539616
48161000700,14958748,+31.6254770,-096.2824296
48161000900,512461930,+31.6437324,-095.9556800
48161000400,273497886,+31.7994765,-096.3469639
48161000100,701434794,+31.8184960,-096.1227173
48161000600,756294159,+31.5977027,-096.2466015
48439104804,2126694,+32.6901894,-097.3562098
48439113813,3989427,+32.9043387,-097.2225749
48439102601,2046869,+32.7277533,-097.3963778
48439113919,3285876,+32.8836360,-097.2798531
48439102602,2795655,+32.7304474,-097.3813856
48439113927,19157109,+32.9697586,-097.2851201
48161000300,6679781,+31.7240200,-096.1720553
48029151301,3533202,+29.3471047,-098.5257060
48029191304,2834997,+29.5288471,-098.4901594
48029121904,1923220,+29.6371627,-098.4432638
48029191808,6531586,+29.6569798,-098.4657530
48029191810,4335153,+29.6756551,-098.4650392
48121021734,541579,+33.0118098,-096.9902903
48121021733,783833,+33.0072131,-096.9987140
48115950600,2202238373,+32.8530507,-101.8157205
48201423202,1454407,+29.6649415,-095.5332655
48201423201,1939379,+29.6609302,-095.5426618
48201534203,4223611,+29.8730007,-095.5368807
48115950500,5860424,+32.7276362,-101.9602477
48121021729,1413868,+33.0146529,-097.0381436
48121021732,754978,+33.0135129,-096.9987734
48121021726,1496605,+33.0168459,-097.0588078
48121021731,1909571,+33.0122879,-097.0126791
48245010200,1269432,+29.9211653,-093.9244550
48439113924,1585155,+32.8855523,-097.3000078
48201534003,1307325,+29.9302327,-095.5124902
48439113925,1430068,+32.8784617,-097.2959317
48201534002,3259816,+29.9082772,-095.5007247
48439113221,2818034,+32.8538404,-097.2026650
48439113220,2906487,+32.8408165,-097.2044908
48201543002,34067627,+29.9385634,-095.6968464
48479001720,2646108,+27.5743911,-099.4913181
48145000800,948127174,+31.3088685,-096.8081611
48027021904,20532406,+31.0385716,-097.6462493
48027022502,21681643,+31.0555417,-097.7219662
48027020402,56003584,+31.1257959,-097.2993477
48027022403,2125221,+31.0668229,-097.7063014
48027022104,1785532,+31.1194295,-097.6776398
48439104803,1886844,+32.6957215,-097.3460205
48439104702,3400238,+32.6741437,-097.3330160
48439113520,2010153,+32.8720642,-097.0741201
48027020201,19658768,+31.1257399,-097.4705813
48479001721,1106843,+27.5794068,-099.4773820
48029192100,2901735,+29.4083684,-098.4936170
48221160207,18036456,+32.4252286,-097.7122895
48113014119,3298026,+32.9585722,-096.9846196
48157671602,2313157,+29.5922226,-095.5869780
48113014120,3091262,+32.9607899,-096.9669693
48113014126,12569464,+32.9527578,-097.0094605
48113014123,6456021,+32.9825276,-096.9609142
48157672002,2645286,+29.6429500,-095.5904388
48201451401,1084834,+29.7503672,-095.6123667
48157671501,3963452,+29.5944653,-095.5735240
48201451402,1360513,+29.7420012,-095.6121462
48029191900,3341280,+29.4280861,-098.4704178
48157671601,2802989,+29.5978535,-095.6030644
48157673902,8856680,+29.5961925,-095.6476650
48157672001,9524601,+29.6415745,-095.6107924
48201250401,4681248,+29.9870614,-095.1775895
48157672302,3887505,+29.6430069,-095.6296611
48029131611,909410,+29.4929734,-098.3393289
48029192300,6125662,+29.5659663,-098.5017031
48141010203,10493994,+31.9867309,-106.5986342
48439105902,5774618,+32.6790986,-097.2929451
48439105007,5001784,+32.8511260,-097.3060335
48201324200,6467120,+29.7120023,-095.2487938
48439105008,5188419,+32.8499976,-097.3250641
48201212500,10784211,+29.7520836,-095.2767055
48027022105,1969175,+31.1253496,-097.6736900
48027023106,7994405,+31.1035909,-097.8010808
48027022501,2262606,+31.1026877,-097.7240921
48439105513,1436478,+32.6687083,-097.4148467
48027023105,17543403,+31.0721205,-097.7924843
48439105514,2748069,+32.6751811,-097.4050535
48027022404,4903268,+31.0641414,-097.6906892
48029171501,1574236,+29.4156577,-098.5812898
48029180101,2422398,+29.4595016,-098.5380224
48029171302,1873872,+29.4537275,-098.5705465
48029171913,1643006,+29.4237379,-098.6717674
48029171916,5553884,+29.4227910,-098.6998498
48221160206,10873898,+32.4323988,-097.7607288
48029171920,5887814,+29.4036353,-098.6744466
48029110800,1284163,+29.4423646,-098.4929891
48029110900,1256982,+29.4389354,-098.4828446
48029191506,3774017,+29.5579374,-098.5438575
48439113634,6323200,+32.8958584,-097.1351737
48439113113,1653085,+32.8005143,-097.0585952
48029192200,14825253,+29.3478758,-098.4648118
48029192000,5085422,+29.4600082,-098.4694662
48439111018,33710185,+32.5737615,-097.4262293
48479000106,988843,+27.4850067,-099.4671058
48121020503,2663752,+33.2455592,-097.1250549
48479000107,807471,+27.4774348,-099.4682516
48121020112,1498027,+33.1729111,-096.8899875
48121021725,1818793,+33.0264632,-097.0659816
48121021407,4903887,+33.1459096,-097.0985338
48121021201,8808094,+33.2001255,-097.0990530
48439106517,9969579,+32.8160424,-097.0975651
48439111204,22082449,+32.5648514,-097.2773026
48027023201,3170271,+31.1273291,-097.7554634
48439111526,2168799,+32.7031354,-097.1346428
48027022405,2373382,+31.0833402,-097.7135584
48029171914,2024522,+29.4339755,-098.6811542
48439111523,4758202,+32.6847201,-097.0772743
48439111524,3947842,+32.6982392,-097.1107856
48439111530,5047425,+32.6687072,-097.1518437
48027023108,6360125,+31.1026729,-097.7756329
48439111529,2137148,+32.6975651,-097.1752687
48439111525,5400979,+32.6833910,-097.1086153
48029171918,8373289,+29.4575669,-098.6959217
48029171925,4511441,+29.4698195,-098.6556184
48027023107,3914407,+31.0852938,-097.7577207
48479000903,558773,+27.5264246,-099.4896241
48479000601,1017815,+27.5167885,-099.5136060
48439104701,1250924,+32.6917621,-097.3360370
48439113918,1631459,+32.8705118,-097.2854661
48439113632,4982496,+32.9026756,-097.1166858
48029171924,4678893,+29.4620057,-098.6767847
48439113710,1895947,+32.9620341,-097.0957597
48029181727,2822473,+29.4718355,-098.6415982
48479980000,4559460,+27.5445197,-099.4624511
48479001807,5663914,+27.4342653,-099.4837446
48029980005,39547368,+29.5629333,-098.7466864
48439121903,2797053,+32.7177243,-097.0500682
48029171917,3113319,+29.4432509,-098.6989076
48029171401,1944801,+29.4413040,-098.5939349
48029172005,5888171,+29.4906260,-098.7291060
48029171402,2117177,+29.4430000,-098.5819942
48029191812,3643840,+29.6551647,-098.4877610
48439111017,14810255,+32.6071657,-097.4093345
48157672301,3949399,+29.6564735,-095.6343384
48157672602,2070004,+29.6875778,-095.6794760
48157673901,5206179,+29.5917090,-095.6661793
48157672702,3395151,+29.6451475,-095.6652843
48439113518,1173361,+32.8573209,-097.0688401
48439113517,1290423,+32.8552592,-097.0792636
48439113917,2405656,+32.8676373,-097.2727435
48439113709,4945751,+32.8916626,-097.0891548
48439113114,11246090,+32.8001050,-097.0830320
48157672701,10900745,+29.6619173,-095.6647533
48029180102,1049556,+29.4657096,-098.5367807
48029191006,2242722,+29.4864516,-098.5168594
48029181728,6248544,+29.5087582,-098.7127433
48029181404,2656561,+29.5286422,-098.5882052
48029180604,3805649,+29.4812706,-098.5706326
48029181731,2724176,+29.5026423,-098.6726616
48141003402,5036876,+31.7926198,-106.4021705
48141010222,13704543,+31.9379140,-106.6087767
48141000207,1917428,+31.9037320,-106.3965237
48141000208,4223987,+31.9180554,-106.3860004
48141010346,8610703,+31.6708024,-106.2605134
48113014203,1657171,+32.8458405,-096.9458494
48141010216,7231035,+31.8872421,-106.5890959
48141001114,3195648,+31.8212078,-106.5295227
48141010211,79667305,+31.9596045,-106.4836358
48141010220,85226791,+31.9490107,-106.5394709
48113014204,4828676,+32.8480286,-096.9242710
48029191505,2430993,+29.5528449,-098.5480146
48113014306,2318090,+32.8438638,-096.9845912
48113014302,2527430,+32.8447799,-096.9689893
48113014307,1815863,+32.8527683,-096.9560223
48439105901,2109538,+32.6769963,-097.3195276
48439111309,4215950,+32.5577182,-097.1255134
48439123000,5859225,+32.7435260,-097.4226253
48439123600,2501508,+32.7301748,-097.3283055
48491020113,5862744,+30.6782494,-097.6567289
48439123200,7258662,+32.7707600,-097.3285656
48029181813,3231741,+29.5567641,-098.5790365
48439111542,2473368,+32.6356639,-097.1087486
48439111541,1883537,+32.6517824,-097.1085625
48439110805,5608001,+32.7497279,-097.4924649
48029172003,3388070,+29.4385946,-098.7237253
48029181815,3164877,+29.5469345,-098.5937820
48439111539,5135886,+32.6570144,-097.0502415
48029172004,23488456,+29.4903797,-098.7635371
48439111540,6113939,+32.6645897,-097.0964763
48029121905,7887558,+29.6535643,-098.4302740
48439111543,2042537,+32.6502089,-097.1249656
48439111551,3500619,+32.6040050,-097.1341105
48439111544,3752666,+32.6355960,-097.1252036
48121021722,2446867,+33.0449489,-097.0565458
48439111550,6113593,+32.6182995,-097.1197805
48029191503,5624239,+29.5745610,-098.5700983
48029181820,7175202,+29.5775882,-098.6161210
48029191504,5140205,+29.5821019,-098.5606146
48439111311,4373740,+32.5953095,-097.1012790
48439111408,11123204,+32.6284848,-097.1912571
48339694102,39988221,+30.4097972,-095.4312334
48029181814,3667981,+29.5753823,-098.5892100
48029181816,2479351,+29.5555962,-098.6083202
48029181819,3694059,+29.5652342,-098.6121958
48339691601,3614855,+30.1492303,-095.4593662
48339694202,39009330,+30.3962055,-095.5327605
48339694302,10938468,+30.3685238,-095.6025056
48121021751,2146576,+33.0281403,-097.0983774
48121021520,1796234,+33.0907427,-096.8811940
48121021752,2600682,+33.0243953,-097.0843270
48121021800,3868641,+33.0991518,-096.8484140
48085031805,5437775,+32.9902333,-096.7034743
48121021749,3665163,+33.0549453,-097.1017569
48085031804,6021474,+32.9936698,-096.7506803
48437950200,1469241022,+34.6100135,-101.7496792
48437950400,810316878,+34.3909460,-101.7161755
48437950300,25944805,+34.5217316,-101.7685338
48355003304,2593285,+27.6954687,-097.3869915
48355002102,2381373,+27.7556672,-097.3825348
48355003102,14230466,+27.6441566,-097.3256033
48355006200,80908595,+27.7542524,-097.1733853
48355005413,1204983,+27.6790735,-097.3787354
48355005411,1317495,+27.6858962,-097.3929682
48355005415,2684111,+27.6694947,-097.3844766
48157674501,22875160,+29.5206460,-095.5286275
48157674603,2515288,+29.5445836,-095.6907470
48157670601,4457130,+29.5904399,-095.5142632
48157674601,3189317,+29.5562476,-095.6800558
48157673002,13509969,+29.7241122,-095.7360086
48439113111,1419271,+32.7672488,-097.1017278
48141001115,3110576,+31.8072248,-106.5123973
48439113108,5523838,+32.7684903,-097.1330818
48007990000,0,+27.9305294,-096.9381146
48113012500,3128224,+32.8297473,-096.6667810
48439113112,1525279,+32.7690185,-097.1098002
48439113207,2831996,+32.8871682,-097.2249486
48085030521,2445325,+33.1815118,-096.7760689
48439113206,3806638,+32.8206439,-097.2504072
48085031309,9137607,+33.0149111,-096.5597476
48141010221,13769896,+31.9424525,-106.5956316
48141010218,13422111,+31.8915675,-106.6178476
48141010219,10470330,+31.8692648,-106.6171335
48439110807,19831661,+32.7293547,-097.5131936
48221160208,51092637,+32.5195205,-097.8068898
48113012601,2215506,+32.8547596,-096.6601709
48113012701,2824670,+32.8521247,-096.6724363
48113012702,1181675,+32.8397419,-096.6761172
48113014310,1881324,+32.8580258,-096.9849976
48113014403,5155914,+32.8278797,-097.0197582
48113012800,4615272,+32.8552396,-096.6881604
48113012900,4772455,+32.8498924,-096.7118285
48113014309,681478,+32.8569586,-096.9895437
48113014407,1721480,+32.8308681,-097.0006911
48113014406,2014987,+32.8215559,-096.9847685
48113014405,1849895,+32.8316428,-096.9854341
48113014408,1812692,+32.8193642,-096.9986211
48085031643,2191151,+33.0641604,-096.7430281
48085031652,3818002,+33.0638990,-096.7811639
48085030407,3268959,+33.1274901,-096.8340823
48085030406,3022922,+33.1325822,-096.8116366
48085030520,2749656,+33.1821757,-096.7937579
48085030513,11532571,+33.1446292,-096.7082477
48085030518,15862028,+33.1672426,-096.7779948
48049950700,6191527,+31.7180598,-098.9714871
48049951300,638494161,+31.5779312,-099.0358128
48049950100,614798116,+31.9722689,-098.9991512
48049951000,5174026,+31.7013575,-098.9628283
48049951100,14466314,+31.6712675,-098.9757232
48049950800,3357275,+31.7059835,-098.9891979
48125950300,2335454749,+33.6153628,-100.7876173
48085032003,2301758,+33.0247974,-096.6907101
48085032004,2707398,+33.0234499,-096.6728432
48259970100,1057289574,+30.0006685,-098.6915964
48259970500,7251659,+29.7895589,-098.7261128
48507950100,1114210125,+28.9571943,-099.6124226
48507950301,1635811023,+28.7619558,-099.7906493
48507950200,590775034,+28.9805911,-099.9520921
48507950302,19472205,+28.6660091,-099.8211796
48113006402,1343658,+32.7274494,-096.8734340
48113013620,1733157,+32.9619562,-096.8170050
48439113302,3491387,+32.8038813,-097.2306965
48439113407,2070530,+32.8149825,-097.1586011
48439113301,3962383,+32.8144518,-097.2264805
48439113405,4504851,+32.8152697,-097.1996627
48355005416,3475335,+27.6520456,-097.3943740
48439113218,3591533,+32.8658989,-097.1951800
48141000600,1881331,+31.8322684,-106.4485065
48141010342,51786539,+31.7110032,-106.2118371
48439106518,7826680,+32.8230426,-097.0462663
48113006401,784357,+32.7258759,-096.8635665
48113013104,549220,+32.8834314,-096.7738910
48113019041,1257411,+32.9287945,-096.7272011
48113013105,914372,+32.8925840,-096.7735902
48439113408,3685846,+32.8153261,-097.1761869
48113010804,2007938,+32.7132637,-096.8626793
48113010805,3051837,+32.7115251,-096.8794147
48439113929,4239793,+32.9452346,-097.2685062
48141010337,2596201,+31.7349817,-106.2769813
48141010338,7713054,+31.7202053,-106.2859027
48113007822,1535099,+32.8768842,-096.7663931
48113007823,1609464,+32.8924649,-096.7644302
48021950801,140209355,+30.0536879,-097.5124600
48113013009,1657057,+32.8872303,-096.7131524
48113013008,1806682,+32.8859478,-096.7236148
48113013011,957001,+32.8780414,-096.6923776
48113013007,1572727,+32.8696651,-096.6939127
48113007827,519245,+32.8825570,-096.7317495
48113013101,2594938,+32.9027135,-096.7789378
48113013005,2031715,+32.8748849,-096.7049194
48113013004,4117589,+32.8699275,-096.7214179
48113007821,1303280,+32.8734848,-096.7475389
48113007826,591802,+32.8712502,-096.7341870
48113007824,1169525,+32.8778369,-096.7381193
48113007825,1781415,+32.8936894,-096.7346404
48113014901,669045,+32.8118209,-096.9549855
48113014701,1365772,+32.8335696,-096.9259191
48113014902,1786032,+32.8116058,-096.9359225
48113014501,1883628,+32.8315595,-096.9678091
48113014702,1603195,+32.8248964,-096.9259709
48113014602,1947497,+32.8263464,-096.9390846
48113014502,1997687,+32.8221272,-096.9570553
48113013102,1354931,+32.8876704,-096.7818016
48113007909,499418,+32.8534662,-096.7665661
48113007910,497026,+32.8573642,-096.7615318
48113013806,5889307,+32.9349650,-096.8377949
48113013727,5170016,+32.9668558,-096.8383126
48439113509,2507287,+32.8448120,-097.0913342
48439113510,3080652,+32.8444872,-097.0718936
48439113513,2548411,+32.8292289,-097.0787219
48439113512,3214891,+32.8310791,-097.1218470
48113014205,2810221,+32.8568657,-096.9400304
48439113511,3806924,+32.8237169,-097.1149563
48113014137,5896444,+32.8924948,-096.9459256
48113016412,5508714,+32.6606450,-096.9928283
48085032009,5059084,+32.9896787,-096.6590089
48113014312,6426884,+32.8701473,-096.9619960
48141010336,2591425,+31.7478823,-106.2744582
48141004318,2643702,+31.7638207,-106.3477284
48141010340,22049018,+31.8540819,-106.1493036
48141010405,12753615,+31.6117356,-106.2844381
48441013404,119412495,+32.3579442,-099.6864138
48113016413,4243855,+32.6653644,-097.0081972
48025950600,414095170,+28.2168515,-097.6797756
48025950300,10619339,+28.4206925,-097.7544627
48025950100,601829067,+28.6034525,-097.9002065
48025950400,4726903,+28.4029422,-097.7596654
48113013400,2238796,+32.9021160,-096.8113847
48113013500,2971705,+32.9023925,-096.8285270
48113013300,2512004,+32.9026790,-096.7933933
48113013605,2778567,+32.9699569,-096.7749458
48113013606,2330936,+32.9560756,-096.7952681
48113013200,5656366,+32.9173463,-096.7857196
48113015205,1042115,+32.8123296,-096.9680192
48113015202,1338120,+32.8205373,-096.9707223
48113015206,1445146,+32.8052234,-096.9685048
48113015204,2762653,+32.7916620,-096.9699273
48113015100,3593283,+32.7957679,-096.9501420
48113015303,5626913,+32.8073330,-097.0252147
48113013608,4529252,+32.9387313,-096.7951918
48113015000,8299836,+32.7992264,-096.9278620
48113015305,2035289,+32.8100850,-096.9854862
48041000201,4213038,+30.6277729,-096.3798321
48439105507,6837108,+32.6656493,-097.4335763
48439113912,8773824,+32.9366187,-097.2016320
48045950200,2330991080,+34.5251725,-101.2058930
48439111011,4795270,+32.6154817,-097.3747794
48439110907,2893361,+32.6730497,-097.4788554
48439113001,11333236,+32.7846128,-097.0486854
48113009101,3427437,+32.7564878,-096.6943469
48439110905,7654701,+32.6759835,-097.4357129
48439111405,17730347,+32.6336509,-097.2305145
48439100601,22023590,+32.8117524,-097.4726065
48439113908,6101591,+32.9342278,-097.1717269
48439100700,4610820,+32.7690381,-097.3864803
48439111306,12555067,+32.5677918,-097.1603730
48439113210,5692772,+32.8828803,-097.2022891
48439121610,1293860,+32.6877204,-097.1942982
48439111537,4044333,+32.6840157,-097.0494959
48439104502,1849434,+32.7067531,-097.3257756
48113009500,2734784,+32.8877124,-096.8473457
48113009401,1579701,+32.8718773,-096.8520177
48113009402,1643400,+32.8712053,-096.8431695
48209010302,7647862,+29.8672478,-097.9012088
48209010100,1596312,+29.8801283,-097.9460055
48001950901,290057070,+31.7062457,-095.7358730
48041000101,217137895,+30.7731479,-096.3634457
48001951100,769912329,+31.9219100,-095.8429741
48041002009,17378021,+30.5660535,-096.2419397
48041002013,36510346,+30.5428836,-096.3255352
48041002011,213320494,+30.4468509,-096.2270469
48041980000,4860537,+30.5866096,-096.3665763
48005000902,10949138,+31.2823915,-094.7246988
48005000301,36549285,+31.3711393,-094.7742573
48187210804,152463244,+29.5289042,-098.1265027
48187210507,44546205,+29.6715233,-098.0405223
48187210803,219957807,+29.4443034,-098.0401884
48187210714,16330234,+29.5745304,-098.2279464
48187210505,48055418,+29.8070290,-097.8958201
48063950102,219260918,+32.9989026,-095.0538647
48063950101,268648440,+32.9470986,-094.9200766
48109950300,9875068369,+31.4459085,-104.5269447
48281950302,444772162,+31.1045439,-098.2144541
48439111010,73546326,+32.5997435,-097.4873590
48439111301,43146742,+32.5814589,-097.2077740
48439113610,18652299,+32.9048662,-097.1621510
48439113909,8636677,+32.9343329,-097.1382368
48439105203,1603844,+32.7207196,-097.4680711
48439111012,3306452,+32.6247293,-097.3622774
48457950200,590345433,+30.7475797,-094.4571018
48439110204,5525451,+32.8247798,-097.2816960
48439110302,2934366,+32.7877732,-097.2825168
48439110301,6156847,+32.7932394,-097.2571976
48439110402,3220432,+32.8027441,-097.4020454
48439110500,5317187,+32.7765744,-097.3987236
48495950200,9404069,+31.8634465,-103.1015509
48495950300,5763575,+31.8518252,-103.0888948
48495950400,2163325940,+31.8314155,-103.0559860
48201980100,31847377,+29.9853952,-095.3462109
48201250402,19666856,+29.9705385,-095.1781815
48201232301,25790096,+29.8720460,-095.2163708
48469001606,382535803,+28.9548561,-096.9130433
48381021102,825021,+35.1592582,-101.8799180
48201223002,740472,+29.9067751,-095.3276957
48469980000,7958572,+28.8533353,-096.9233441
48201533701,8785462,+29.9283214,-095.4284194
48381021703,67423533,+35.0600968,-101.8901085
48381021704,379432873,+35.0894765,-102.0201773
48479001806,6872952,+27.4568489,-099.4662132
48479001813,1313661812,+27.3620025,-099.1657820
48479001810,35789092,+27.4654156,-099.4018495
48479001818,58280129,+27.2988412,-099.4752678
48479001717,7007604,+27.5545939,-099.5142703
48479001710,5659878206,+27.9165310,-099.4500667
48479000105,2505465,+27.4910010,-099.4670201
48479001715,7170514,+27.5981682,-099.5053866
48479001712,5169279,+27.5937158,-099.4880042
48479001711,52537256,+27.6374140,-099.5405990
48479001602,8711988,+27.5679011,-099.4567643
48479001816,53475651,+27.5375797,-099.3794643
48479001713,34915527,+27.6190756,-099.4305899
48479001809,11081111,+27.4308116,-099.4644636
48479001817,21993202,+27.3656949,-099.4852717
48479001714,13684967,+27.5652464,-099.4369254
48339690202,39888857,+30.1424087,-095.6880268
48339690402,82922581,+30.1771454,-095.6339583
48339690201,56763418,+30.1882470,-095.7756495
48339690401,40876678,+30.2298240,-095.6613708
48339690602,29810225,+30.1776027,-095.5707122
48339691301,5651024,+30.1638075,-095.5240844
48339692002,65846624,+30.0818321,-095.3288195
48339692001,41631150,+30.1411741,-095.3941883
48339692602,59658487,+30.1588728,-095.2585370
48339692802,39028439,+30.1630761,-095.1495916
48339694301,31909242,+30.4063579,-095.6350958
48339694201,68389233,+30.4759770,-095.5389361
48339694101,153267335,+30.4575603,-095.4145938
48339690601,21973142,+30.2167953,-095.5225169
48339692601,13878234,+30.2046627,-095.2786158
48339693101,4602103,+30.3081116,-095.4420817
48439114104,80077254,+32.9558396,-097.4629171
48439114103,73310146,+32.9381438,-097.3704668
48439113816,5651805,+32.9211025,-097.2413551
48439113815,5402229,+32.9138221,-097.2043101
48439110808,54236728,+32.6704214,-097.5204623
48439113519,3036199,+32.8736617,-097.0893004
48439114008,15248056,+32.8548653,-097.3912908
48439113926,43556241,+32.9291305,-097.3271930
48439980000,45392196,+32.8982228,-097.0528493
48439111407,5368110,+32.6237395,-097.1396499
48439111409,4604433,+32.6356606,-097.1547822
48439111548,11551349,+32.6215138,-097.0635898
48439113814,3783168,+32.8992330,-097.1982234
48439114007,13751255,+32.8388870,-097.4070180
48439111203,16949024,+32.5890599,-097.2878433
48439111549,7155432,+32.5967058,-097.0538183
48439111314,5129709,+32.5568609,-097.0687251
48439111313,13922968,+32.5718915,-097.0597998
48439121906,1400808,+32.7169546,-097.0712590
48439113633,2997334,+32.8872488,-097.1135736
48439113920,2433873,+32.8856236,-097.2660950
48433950300,2373238706,+33.1795797,-100.2538069
48167720302,11137758,+29.5027403,-095.2071109
48471790103,198864324,+30.7754196,-095.4240303
48471790101,354561075,+30.9115874,-095.5140908
48471790102,91956484,+30.8135198,-095.4733240
48113012603,922004,+32.8408732,-096.6576767
48113020400,6761935,+32.7717084,-096.7911232
48039664200,112327846,+29.0074920,-095.3528827
48309001600,8938612,+31.5991114,-097.1029561
48039663900,3259823,+29.0113328,-095.4023189
48039663800,5445353,+29.0333016,-095.4153147
48309001900,11318676,+31.5268433,-097.0943963
48085030604,4736806,+33.2442255,-096.6434647
48085030202,151269496,+33.3405713,-096.6432920
48085031407,50576975,+33.1269139,-096.5738493
48085031406,19770521,+33.1328451,-096.6316887
